gene-J2S48_RS22825	54.92318871	-2.752978621	0.579007297	-4.75465272	1.99E-06	1.38E-05
gene-J2S48_RS13600	338.7495938	-1.568907504	0.330501078	-4.747057141	2.06E-06	1.43E-05
gene-J2S48_RS06890	197.2200295	1.80482606	0.380408279	4.744444748	2.09E-06	1.45E-05
gene-J2S48_RS04840	4327.772222	-2.010609223	0.42388159	-4.743327542	2.10E-06	1.46E-05
gene-J2S48_RS19295	376.800865	-2.126821561	0.449119629	-4.735534645	2.18E-06	1.51E-05
gene-J2S48_RS04585	979.1660767	-1.455050204	0.307483907	-4.732118237	2.22E-06	1.53E-05
gene-J2S48_RS21660	96.47363011	2.329474134	0.49259712	4.728964175	2.26E-06	1.55E-05
gene-J2S48_RS07595	42.81248162	3.299752511	0.697855222	4.728419889	2.26E-06	1.55E-05
gene-J2S48_RS12455	144.2129025	2.177109704	0.461963828	4.712727644	2.44E-06	1.68E-05
gene-J2S48_RS20700	1284.219872	1.599492867	0.340493722	4.69756933	2.63E-06	1.80E-05
gene-J2S48_RS06110	199.9222985	-2.343014365	0.499295912	-4.692636784	2.70E-06	1.84E-05
gene-J2S48_RS06685	4993.949854	1.471101395	0.31415718	4.682692253	2.83E-06	1.93E-05
MSTRG.3174.1	284.6221283	-1.536369149	0.328904975	-4.67116422	2.99E-06	2.04E-05
MSTRG.1169.1	1016.645174	-1.457327138	0.312552571	-4.662662449	3.12E-06	2.12E-05
gene-J2S48_RS19075	79.55233446	-2.756723563	0.591502134	-4.660547117	3.15E-06	2.14E-05
gene-J2S48_RS05190	1827.961663	1.791781076	0.384715765	4.657415259	3.20E-06	2.17E-05
gene-J2S48_RS00945	494.3161598	1.50107696	0.322828456	4.649766568	3.32E-06	2.24E-05
gene-J2S48_RS16770	5561.935912	-1.868153855	0.402013025	-4.64699833	3.37E-06	2.27E-05
gene-J2S48_RS17010	100.5741446	2.311384106	0.497595364	4.6451078	3.40E-06	2.29E-05
gene-J2S48_RS08435	1276.661406	-1.34608248	0.289910112	-4.6431029	3.43E-06	2.30E-05
gene-J2S48_RS18950	195.1978275	-1.930126204	0.415714613	-4.642911607	3.44E-06	2.30E-05
gene-J2S48_RS10435	1646.236639	2.219967276	0.478897348	4.63558064	3.56E-06	2.38E-05
gene-J2S48_RS09095	435.2344731	-1.614882468	0.348586646	-4.632657292	3.61E-06	2.41E-05
MSTRG.3531.1	5192.629187	2.433341301	0.525655331	4.629157466	3.67E-06	2.45E-05
gene-J2S48_RS24865	166.760733	2.797227509	0.604350575	4.628484899	3.68E-06	2.45E-05
gene-J2S48_RS00685	159.2050421	2.986583187	0.645536327	4.626514512	3.72E-06	2.46E-05
gene-J2S48_RS07970	3905.271678	1.60788124	0.347541695	4.626441272	3.72E-06	2.46E-05
gene-J2S48_RS17975	1540.006586	-1.700600908	0.367995721	-4.621251856	3.81E-06	2.52E-05
gene-J2S48_RS19465	1717.51782	-1.267754556	0.27452174	-4.618047943	3.87E-06	2.56E-05
gene-J2S48_RS21945	727.9290929	1.503483036	0.325707901	4.616047178	3.91E-06	2.58E-05
gene-J2S48_RS14445	916.8293788	-1.508324177	0.327548721	-4.60488495	4.13E-06	2.71E-05
